Customer Id,Location,Product Type,Product Warranty(months),Extended Warranty Service,Gender,Year of Purchase,,price in dollars,Age,service done in warranty period,service done outside warranty period
15743411,EMR,Optiplex 270,36,12,Male,2014,,2699,35,5,3
15753337,EMR-M,Optilex 750,36,24,Male,2015,,2434,36,5,1
15601026,EUR,Optiplex 210L,36,24,Female,2018,,2507,37,2,2
15658485,EMR-M,Dell Km117 Wireless Keyboard Mouse,36,24,Female,2015,,2592,26,4,0
15590876,SEAR,Dell MS111,24,36,Female,2015,,2554,27,5,2
15790782,WPR,Vostro 1510,12,48,Male,2018,,2832,28,2,3
15700476,WPR,Vostro 1510,12,36,Male,2015,,2746,27,0,0
15634141,SAR,Vostro 1510,12,48,Female,2018,,2765,26,2,3
15737795,EUR,Dell Km117 Wireless Keyboard Mouse,12,24,Male,2016,,2713,37,1,0
15790299,SAR,Dell PowerEdge T430 Tower Server,36,36,Male,2014,,2868,38,2,0
15675316,SEAR,Vostro 1510,12,12,Female,2015,,2896,34,0,0
15613630,EMR-M,Vostro 1510,12,24,Male,2018,,2789,35,2,3
15662100,WPR,Xps 15,12,12,Female,2015,,2698,36,0,3
15668032,AFR,Xps 15,12,24,Female,2016,,2885,37,1,2
15599289,AMR-N,Dell 22 Monitor - P2219H,36,0,Female,2017,,1350,59,2,2
15754084,AMR-S,Chromebook 14,12,24,Male,2014,,2794,27,4,0
15676521,EMR,Dell 22 Monitor - P2219H,36,24,Female,2018,,1325,38,5,0
15676519,EMR-M,Dell 22 Monitor - P2219H,36,24,Male,2015,,1475,39,0,1
15640454,EUR,Dell PowerEdge R440 Rack Server,36,24,Male,2014,,1390,25,3,2
15686776,SAR,Dell PowerEdge R440 Rack Server,36,36,Female,2016,,1390,36,4,1
15709295,WPR,Dell Monitor?E2216HV),36,0,Female,2018,,2428,26,5,2
15718944,SAR,Dell PowerEdge R440 Rack Server,36,12,Male,2016,,1390,28,3,0
15741336,SEAR,Vostro 1540 ,12,12,Female,2018,,2512,56,1,2
15783659,WPR,Vostro 1540 ,12,12,Male,2016,,2588,23,0,1
15620981,AFR,Alienware 15,12,24,Female,2017,,3040,20,1,3
15630328,AMR-N,Vostro 1540 ,12,36,Female,2014,,2673,23,0,3
15785899,AMR-S,Vostro 1540 ,12,48,Male,2018,,2757,26,1,0
15606149,EMR,Alienware 17,12,36,Female,2015,,2750,21,3,1
15671139,EMR-M,Vostro 1510,12,12,Male,2018,,2557,89,4,2
15660429,EUR,Opitplex 320,36,24,Female,2015,,2543,34,3,0
15571002,SAR,Opitplex 320,36,0,Female,2018,,2666,56,3,3
15731522,WPR,Dell MS 116 Wired Optical Mouse,12,0,Female,2015,,2433,35,3,2
15619529,AMR-S,Dell Dual Video USB 3.0 Docking Station - D1000,12,24,Male,2018,,2609,45,4,2
15731815,SEAR,Dell Dual Video USB 3.0 Docking Station - D1000,12,0,Male,2014,,2401,27,2,1
15580956,WPR,Dell MS 116 Wired Optical Mouse,12,0,Female,2018,,2610,28,1,3
15602084,EMR-M,Dell Dual Video USB 3.0 Docking Station - D1000,12,24,Female,2015,,2466,29,5,3
15589805,EUR,Dell USB 3.0 Docking Station - D3100,12,12,Female,2018,,2729,31,2,3
15801488,SEAR,Dell Dual Video USB 3.0 Docking Station - D1000,12,0,Male,2015,,2502,30,2,3
15605918,WPR,Dell MS 116 Wired Optical Mouse,12,24,Male,2018,,2588,31,4,1
15779711,AFR,Dell Dual Video USB 3.0 Docking Station - D1000,12,24,Female,2018,,2624,32,3,2
15705620,AMR-N,Dell USB 3.0 Docking Station - D3100,12,12,Male,2015,,2497,34,2,1
15685357,AMR-S,Dell KB216 Wired Multimedia USB Keyboard,12,0,Female,2018,,2782,35,0,0
15570060,EMR,Dell USB 3.0 Docking Station - D3100,12,0,Female,2016,,2557,38,0,3
15582616,EMR-M,Dell USB 3.0 Docking Station - D3100,12,12,Female,2017,,2537,40,2,1
15792360,SEAR,Dell MS111,24,24,Male,2015,,2504,55,0,1
15756475,AMR-N,Dell KB216 Wired Multimedia USB Keyboard,12,24,Male,2018,,2835,50,2,1
15655339,AMR-N,Dell MS111,24,24,Male,2018,,2885,45,5,3
15613749,EMR,Dell USB 3.0 Docking Station - D3100,12,24,Male,2015,,2520,59,2,2
15664521,AMR-N,Dell Km117 Wireless Keyboard Mouse,12,0,Male,2018,,2611,28,4,0
15681206,AMR-S,Dell Km117 Wireless Keyboard Mouse,12,0,Female,2015,,2747,30,3,2
15745527,EMR,15 r inspiron ,36,24,Male,2018,,2589,31,1,0
15806926,EMR-M,Dell Dual Video USB 3.0 Docking Station - D1000,12,12,Female,2018,,2794,32,1,1
15724563,EUR,Dell USB 3.0 Docking Station - D3100,12,0,Female,2015,,2521,33,2,2
15782899,SAR,Dell KB216 Wired Multimedia USB Keyboard,12,12,Female,2015,,2744,25,4,3
15623521,WPR,15 r inspiron ,36,24,Male,2018,,2418,27,4,3
15810218,SAR,15 r inspiron ,36,12,Male,2018,,2645,20,3,0
15645621,SEAR,Dell MS 116 Wired Optical Mouse,36,36,Male,2015,,2730,33,1,3
15608114,WPR,Dell MS 116 Wired Optical Mouse,36,0,Male,2018,,2712,34,1,2
15659557,AFR,Dell MS 116 Wired Optical Mouse,36,0,Female,2016,,2558,35,4,0
15691111,AMR-S,Dell MS111,24,12,Female,2014,,2791,32,1,3
15592089,AFR,Dell MS 116 Wired Optical Mouse,36,12,Female,2017,,2435,22,2,2
15633897,AMR-N,Dell MS 116 Wired Optical Mouse,36,12,Male,2014,,2768,26,3,3
15701301,AMR-S,Dell KB216 Wired Multimedia USB Keyboard,12,0,Female,2018,,2690,29,2,0
15723685,EMR,Dell MS111,24,24,Female,2015,,2813,20,1,3
15739189,EUR,Dell Km117 Wireless Keyboard Mouse,12,0,Female,2015,,2773,30,2,0
15573086,SAR,Dell Km117 Wireless Keyboard Mouse,12,0,Male,2018,,2875,27,4,0
15569050,AMR-S,15 r inspiron ,36,48,Male,2015,,2539,20,3,3
15750765,AFR,Latitude 3440 ,12,48,Male,2014,,2900,30,5,3
15837321,AFR,Dell PowerEdge T30 Server,36,36,Female,2017,,2518,32,4,1
15799811,AMR-N,Dell PowerEdge T30 Server,36,36,Male,2018,,2737,40,0,3
15698442,AMR-S,Dell PowerEdge T30 Server,36,12,Male,2014,,2745,32,0,3
15585961,EUR,Chromebook 13,12,0,Female,2016,,2786,34,3,0
15686936,AMR-S,Chromebook 14,12,24,Female,2016,,2466,56,0,1
15770424,SAR,Elitebook 1030,12,0,Male,2017,,2737,34,5,3
15587451,SEAR,Elitebook 1030,12,12,Male,2018,,2407,23,4,3
15602010,WPR,Elitebook 1040,12,36,Female,2014,,2491,26,4,1
15600583,EMR-M,Elitebook 1040,12,12,Male,2015,,2858,34,0,0
15654673,EUR,Elitebook 1040,12,36,Male,2015,,2529,35,1,1
15717164,SAR,Inspiron 14 3421    ,12,12,Male,2014,,2746,36,1,1
15765014,SEAR,Inspiron 14 3421    ,12,48,Female,2015,,2497,37,2,2
15682639,WPR,Latitude 15 3000 series 3550  ,12,36,Male,2017,,2892,26,1,3
15729279,SEAR,Latitude 3180,12,0,Female,2016,,2756,27,0,2
15759805,EMR,Latitude 3560  ,12,24,Female,2014,,2428,28,4,1
15767864,AMR-N,Latitude 5480,12,0,Male,2015,,2574,27,3,3
15769948,AMR-S,Latitude 5490,12,36,Male,2017,,2610,26,4,2
15686345,EMR-M,Inspiron 14 3421    ,12,48,Male,2018,,2531,28,3,1
15688071,EUR,Latitude D520,12,0,Male,2018,,2693,26,1,1
15681174,SAR,Alienware 15,12,24,Male,2015,,3050,25,5,2
15667521,WPR,Latitude D520,12,36,Female,2014,,2689,56,5,3
15750243,SAR,Latitude D520,12,48,Male,2017,,2556,23,5,1
15695475,SEAR,Alienware 17,12,36,Male,2018,,2950,29,0,2
15689176,AMR-N,Optiplex 270,12,12,Male,2014,,2836,23,4,1
15652955,AMR-N,Opitplex 320,12,24,Male,2017,,2757,26,1,3
15668958,AMR-N,Opitplex 320,36,0,Male,2016,,2726,57,3,1
15631054,AMR-N,Optilex 750,36,36,Female,2016,,2657,89,5,2
15581479,AMR-S,Optiplex 210L,36,24,Male,2016,,2719,34,4,0
15577478,EMR-M,Optiplex 270,36,24,Female,2017,,2728,56,3,2
15780870,EUR,Optiplex 270,36,12,Male,2018,,2813,35,5,1
15692317,EUR,Optilex 750,36,24,Male,2014,,2629,45,1,3
15593969,SAR,Optiplex 210L,36,24,Female,2015,,2476,27,5,0
15570417,SEAR,Dell Km117 Wireless Keyboard Mouse,36,24,Male,2015,,2817,28,2,0
15779059,WPR,Dell Km117 Wireless Keyboard Mouse,12,24,Female,2014,,2459,29,3,0
15785980,SEAR,Dell PowerEdge T430 Tower Server,36,12,Male,2015,,2954,31,3,1
15644200,EMR,Dell PowerEdge T430 Tower Server,12,0,Female,2017,,2531,30,3,1
15793949,AMR-N,Xps 15,12,12,Female,2014,,2580,31,0,1
15645103,AMR-S,Dell Dual Video USB 3.0 Docking Station - D1000,12,12,Male,2015,,2584,30,2,0
15705860,EMR-M,Xps 15,12,24,Male,2015,,2865,40,3,0
15794549,EUR,Dell 22 Monitor - P2219H,36,0,Female,2018,,1300,36,1,0
15715003,SAR,Dell Dual Video USB 3.0 Docking Station - D1000,12,36,Female,2015,,2748,45,3,0
15623471,WPR,Dell USB 3.0 Docking Station - D3100,12,12,Male,2017,,2772,34,5,1
15798348,SAR,Dell KB216 Wired Multimedia USB Keyboard,12,12,Female,2016,,2517,56,4,1
15798521,SEAR,Dell MS 116 Wired Optical Mouse,36,36,Male,2017,,2727,34,4,3
15706534,EMR,Dell MS 116 Wired Optical Mouse,36,0,Female,2018,,2501,23,5,1
15706186,AMR-N,Dell MS 116 Wired Optical Mouse,36,0,Male,2018,,2523,26,5,1
15650933,EMR-M,Dell MS111,24,12,Female,2014,,2806,34,2,1
15692991,EUR,Dell MS 116 Wired Optical Mouse,36,12,Female,2017,,2422,35,5,3
15631189,SAR,Dell MS 116 Wired Optical Mouse,36,12,Male,2018,,2516,36,1,2
15762198,WPR,Dell KB216 Wired Multimedia USB Keyboard,12,0,Male,2014,,2495,37,3,2
15699598,SAR,Dell MS111,24,24,Female,2018,,2481,26,2,0
15688963,AMR-N,Dell Km117 Wireless Keyboard Mouse,12,0,Female,2017,,2672,27,1,2
15599131,AMR-N,Dell Km117 Wireless Keyboard Mouse,12,0,Male,2016,,2786,28,1,0
15680303,AMR-N,15 r inspiron ,36,48,Male,2016,,2664,89,1,2
15628674,AMR-N,Latitude 3440 ,12,48,Male,2016,,2769,34,2,0
15682618,SAR,Chromebook 13,12,0,Female,2015,,2841,56,4,2
15762937,SEAR,Chromebook 14,12,24,Female,2014,,2823,35,2,0
15750929,WPR,Elitebook 1030,12,0,Male,2015,,2791,45,2,2
15729832,EUR,Elitebook 1030,12,12,Male,2017,,2800,27,0,3
15633650,SAR,Inspiron 14 3421    ,12,12,Female,2014,,2509,28,2,1
15589195,SAR,Inspiron 14 3421    ,12,12,Female,2015,,2641,29,2,0
15663438,WPR,Latitude 15 3000 series 3550  ,12,0,Male,2015,,2573,31,3,1
15692583,AFR,Latitude 3180,12,0,Female,2014,,2583,30,2,0
15591257,AMR-N,Latitude 3560  ,12,24,Male,2017,,2770,31,2,1
15646513,AMR-N,Latitude 5480,12,0,Male,2018,,2597,30,0,3
15708063,AMR-N,Latitude 5490,12,12,Male,2014,,2629,40,0,1
15696098,AMR-S,Inspiron 14 3421    ,12,0,Female,2018,,2709,23,0,0
15645517,EMR-M,Latitude D520,12,0,Male,2014,,2770,45,0,1
15649744,EUR,Alienware 15,12,24,Female,2017,,2900,28,1,0
15604304,EUR,Inspiron 14 3421    ,12,36,Female,2016,,2882,56,5,0
15585198,SEAR,Alienware 17,12,36,Male,2016,,2635,21,4,2
15624347,WPR,Alienware 17,12,12,Male,2017,,2830,20,1,0
15621687,EUR,Alienware 17,12,24,Male,2015,,2725,28,5,3
15689081,SAR,Opitplex 320,36,0,Male,2014,,2424,20,3,3
15813168,WPR,Optilex 750,36,36,Female,2015,,2636,30,4,3
15604295,SAR,Optiplex 210L,36,24,Male,2014,,2890,27,0,0
15724127,SEAR,Optiplex 270,36,24,Female,2017,,2730,20,1,3
15673055,WPR,Optiplex 270,36,12,Male,2018,,2550,30,3,3
15768201,AFR,Optilex 750,36,24,Female,2014,,2593,40,3,2
15782219,SAR,Optiplex 210L,36,24,Male,2018,,2538,23,1,1
15746410,SAR,Dell Km117 Wireless Keyboard Mouse,36,24,Male,2015,,2424,45,4,1
15660316,EUR,Dell MS111,24,36,Female,2015,,2862,34,2,0
15616330,WPR,Vostro 1510,12,36,Male,2014,,2405,56,2,2
15592229,SAR,Vostro 1510,12,48,Female,2015,,2426,23,1,3
15798424,SEAR,Dell Km117 Wireless Keyboard Mouse,12,24,Male,2014,,2809,34,1,0
15714750,WPR,Dell PowerEdge T430 Tower Server,36,36,Female,2016,,2579,23,5,1
15723250,SAR,Xps 15,12,24,Male,2014,,2861,26,5,3
15596800,SAR,Dell Monitor?E2216HV),36,0,Male,2015,,2478,57,2,2
15767339,SEAR,Dell PowerEdge R440 Rack Server,36,24,Female,2016,,1390,30,4,1
15645316,WPR,Vostro 1540 ,24,12,Female,2015,,2448,34,0,3
15647301,SAR,Alienware 15,12,24,Female,2014,,3000,30,2,0
15628205,EUR,Alienware 17,12,36,Female,2015,,2725,29,1,0
15706899,EUR,Opitplex 320,36,0,Male,2017,,2448,45,5,1
15614220,SAR,Dell Dual Video USB 3.0 Docking Station - D1000,12,24,Male,2015,,2634,26,4,3
15698510,WPR,Dell KB216 Wired Multimedia USB Keyboard,12,0,Male,2015,,2585,25,2,3
15569247,AFR,Dell KB216 Wired Multimedia USB Keyboard,12,0,Female,2014,,2585,27,4,2
15605965,EUR,Dell Dual Video USB 3.0 Docking Station - D1000,12,24,Male,2015,,2438,20,0,1
15694821,EMR-M,Dell USB 3.0 Docking Station - D3100,12,12,Male,2014,,2740,33,1,2
15575581,WPR,Dell KB216 Wired Multimedia USB Keyboard,12,0,Female,2017,,2455,34,2,0
15671209,SAR,Dell KB216 Wired Multimedia USB Keyboard,12,0,Female,2016,,2514,35,3,1
15752463,WPR,Dell Dual Video USB 3.0 Docking Station - D1000,12,24,Female,2014,,2439,32,0,0
15589754,AMR-S,Dell USB 3.0 Docking Station - D3100,12,12,Male,2018,,2572,22,1,1
15766887,EMR-M,Dell MS111,24,12,Male,2018,,2864,26,3,2
15741295,SAR,Vostro 1510,12,24,Male,2018,,2794,29,1,3
15811327,SEAR,Vostro 1510,12,24,Male,2015,,2581,20,2,0
15690007,WPR,Dell Km117 Wireless Keyboard Mouse,12,24,Female,2014,,2867,30,0,2
15690664,EMR-M,Dell PowerEdge T430 Tower Server,36,36,Male,2017,,2630,27,0,2
15600997,WPR,Xps 15,12,23,Female,2014,,2459,20,0,2
15661249,SEAR,Dell 22 Monitor - P2219H,36,12,Male,2017,,1460,39,4,0
15723907,WPR,Chromebook 14,12,36,Female,2017,,2745,40,0,3
15633419,AFR,Dell 22 Monitor - P2219H,36,36,Female,2014,,1500,49,1,2
15702430,AMR-N,Dell 22 Monitor - P2219H,36,36,Female,2015,,1450,46,5,1
15590820,EMR-M,Dell Monitor?E2216HV),36,24,Male,2015,,2707,34,3,0
15595303,EUR,Dell PowerEdge R440 Rack Server,36,36,Female,2014,,1390,27,4,1
15697789,SAR,Vostro 1540 ,24,24,Female,2017,,2523,34,4,3
15685500,WPR,Alienware 15,12,0,Male,2015,,3050,29,5,2
15651369,WPR,Alienware 17,12,24,Male,2017,,2830,21,2,2
15570326,WPR,Opitplex 320,36,12,Male,2016,,2783,57,1,2
15755638,AMR-N,Dell MS 116 Wired Optical Mouse,12,12,Female,2015,,2762,89,4,0
15600992,AMR-N,Dell Dual Video USB 3.0 Docking Station - D1000,12,12,Male,2014,,2457,34,0,0
15755649,EMR,Dell MS 116 Wired Optical Mouse,12,0,Male,2015,,2801,56,5,3
15795228,AMR-N,Dell KB216 Wired Multimedia USB Keyboard,12,12,Male,2014,,2565,35,4,0
15589257,AMR-S,Dell KB216 Wired Multimedia USB Keyboard,12,12,Female,2017,,2507,45,4,3
15719302,EMR,Dell MS 116 Wired Optical Mouse,36,0,Female,2018,,2839,26,3,0
15636935,SAR,Dell Dual Video USB 3.0 Docking Station - D1000,12,24,Female,2015,,2486,25,0,2
15686909,WPR,Dell USB 3.0 Docking Station - D3100,12,24,Male,2014,,2762,26,2,3
15779947,SEAR,Dell KB216 Wired Multimedia USB Keyboard,12,0,Female,2017,,2764,23,2,1
15573769,WPR,Dell KB216 Wired Multimedia USB Keyboard,12,12,Female,2014,,2521,45,0,3
15837322,AFR,Dell PowerEdge T30 Server,36,36,Male,2015,,2430,25,4,0
15813444,AMR-S,Dell MS 116 Wired Optical Mouse,12,0,Female,2015,,2621,54,1,0
15678058,AFR,Dell Dual Video USB 3.0 Docking Station - D1000,12,24,Male,2014,,2402,45,0,1
15769169,AMR-N,Dell USB 3.0 Docking Station - D3100,12,12,Male,2016,,2675,34,0,1
15804602,AMR-S,Dell KB216 Wired Multimedia USB Keyboard,12,0,Male,2016,,2732,67,4,3
15594864,AMR-S,Dell MS111,24,24,Male,2018,,2639,32,0,1
15658969,EUR,Dell KB216 Wired Multimedia USB Keyboard,12,24,Male,2015,,2813,26,5,2
15738174,SAR,Dell MS111,24,24,Female,2014,,2590,35,2,1
15625080,EUR,15 r inspiron ,36,24,Female,2014,,2454,36,3,2
15682528,SAR,Dell Dual Video USB 3.0 Docking Station - D1000,12,12,Male,2018,,2574,37,1,2
15696900,SEAR,Dell USB 3.0 Docking Station - D3100,12,0,Male,2015,,2450,38,3,2
15730038,WPR,Dell KB216 Wired Multimedia USB Keyboard,12,12,Female,2014,,2707,34,5,0
15733387,SAR,Dell MS111,24,12,Female,2014,,2637,35,4,1
15607598,EUR,Dell MS111,24,24,Female,2015,,2446,36,1,1
15749482,SEAR,Dell Km117 Wireless Keyboard Mouse,12,0,Male,2015,,2642,37,2,2
15607537,WPR,Dell Km117 Wireless Keyboard Mouse,12,0,Male,2017,,2540,26,4,3
15575410,WPR,15 r inspiron ,36,48,Female,2015,,2667,27,2,2
15684865,SEAR,Latitude 3440 ,12,48,Female,2015,,2818,28,5,2
15660422,WPR,Chromebook 13,12,0,Male,2018,,2548,27,4,0
15617934,SEAR,Chromebook 14,12,24,Male,2016,,2612,26,1,1
15813132,EMR,Elitebook 1030,12,12,Male,2017,,2576,28,2,1
15593331,EMR-M,Elitebook 1040,12,36,Male,2016,,2719,26,3,3
15721189,SEAR,Inspiron 14 3421    ,12,12,Female,2018,,2589,27,0,1
15770030,EMR-M,Latitude 15 3000 series 3550  ,12,36,Female,2014,,2677,28,4,3
15803681,SAR,Latitude 3180,12,0,Female,2015,,2759,29,3,0
15702789,SEAR,Latitude 3560  ,12,24,Male,2015,,2670,21,1,1
15814930,WPR,Latitude 5480,12,0,Female,2016,,2784,22,0,3
15658306,EMR-M,Latitude 5490,12,36,Male,2017,,2848,23,1,1
15610383,SAR,Latitude D520,12,0,Female,2014,,2750,24,4,2
15615032,SEAR,Alienware 15,12,24,Male,2015,,2950,22,3,2
15740494,SEAR,Alienware 17,12,36,Female,2018,,2950,30,1,0
15794870,EMR-M,Opitplex 320,36,0,Male,2018,,2725,26,3,0
15747591,EUR,Optilex 750,36,36,Female,2015,,2841,27,2,2
15726557,SAR,Optiplex 210L,36,24,Female,2014,,2569,28,1,3
15732199,SEAR,Optiplex 270,36,24,Male,2017,,2769,29,2,1
15662291,WPR,Optiplex 270,36,12,Female,2018,,2557,31,0,0
15749050,EMR-M,Optilex 750,36,24,Female,2014,,2519,30,4,3
15781586,EUR,Optiplex 210L,36,24,Male,2015,,2406,31,4,0
15617078,SAR,Dell Km117 Wireless Keyboard Mouse,36,24,Female,2015,,2824,32,3,2
15723339,SEAR,Dell R530 Intel Xeon E5-2620v4 Server,36,24,Female,2014,,2771,34,2,1
15612064,AMR-N,Dell MS111,24,36,Male,2017,,2436,35,2,2
15683195,SEAR,Vostro 1510,12,36,Male,2015,,2795,38,3,0
15690182,WPR,Vostro 1510,12,48,Male,2018,,2547,40,3,0
15721719,WPR,Dell Km117 Wireless Keyboard Mouse,12,24,Male,2014,,2799,55,5,2
15641690,SEAR,Dell PowerEdge T430 Tower Server,36,36,Male,2015,,2983,50,1,0
15634896,AMR-N,Dell R530 Intel Xeon E5-2620v4 Server,36,12,Female,2015,,2577,45,0,0
15779182,EMR-M,Dell R530 Intel Xeon E5-2620v4 Server,36,12,Male,2016,,2770,59,1,2
15778287,EUR,Xps 15,12,24,Male,2014,,2700,28,2,0
15656726,SAR,Dell 22 Monitor - P2219H,36,12,Male,2016,,1450,47,2,2
15742229,SEAR,Chromebook 14,12,24,Male,2014,,2428,31,2,3
15748718,WPR,Dell 22 Monitor - P2219H,36,12,Male,2017,,1500,60,3,3
15804586,EMR-M,Dell 22 Monitor - P2219H,36,0,Female,2015,,1475,42,3,3
15688880,EMR-M,Dell Monitor?E2216HV),36,0,Male,2018,,2668,25,3,1
15807709,SEAR,Dell PowerEdge R440 Rack Server,36,24,Female,2016,,1480,25,5,3
15679611,SAR,Vostro 1540 ,24,12,Female,2015,,1456,20,2,3
15687752,AMR-S,Alienware 15,12,24,Male,2014,,1400,23,4,1
15803365,AMR-N,Alienware 17,12,36,Male,2015,,1525,24,4,0
15795166,EMR,Opitplex 320,36,0,Male,2015,,1478,35,1,1
15800856,EUR,Dell MS 116 Wired Optical Mouse,12,0,Male,2015,,1219,32,5,0
15671097,SAR,Dell Dual Video USB 3.0 Docking Station - D1000,12,24,Female,2017,,1537,22,1,3
15683930,WPR,Dell MS 116 Wired Optical Mouse,12,24,Female,2018,,1336,26,3,3
15749004,SAR,Dell KB216 Wired Multimedia USB Keyboard,12,0,Female,2015,,1292,29,5,3
15800434,SEAR,Dell KB216 Wired Multimedia USB Keyboard,12,0,Male,2018,,1464,20,0,2
15709117,WPR,Dell MS 116 Wired Optical Mouse,36,0,Female,2015,,1492,30,1,1
15638806,AFR,Dell R530 Intel Xeon E5-2620v4 Server,36,36,Male,2017,,1584,27,4,2
15662294,SEAR,Dell MS 116 Wired Optical Mouse,12,24,Male,2018,,1434,20,3,0
15690079,SAR,Dell Dual Video USB 3.0 Docking Station - D1000,12,24,Male,2015,,1614,30,2,3
15759317,EMR-M,Dell USB 3.0 Docking Station - D3100,12,12,Female,2018,,1300,40,3,1
15750497,AMR-S,Dell KB216 Wired Multimedia USB Keyboard,12,0,Female,2014,,1628,23,1,0
15596181,WPR,Dell Monitor?E2216HV),36,36,Male,2015,,1687,45,5,0
15576602,WPR,Dell Monitor?E2216HV),36,12,Male,2015,,1580,34,3,1
15644833,AMR-N,Latitude 3440 ,12,48,Male,2014,,1340,56,5,1
15734634,AMR-S,Dell Monitor?E2216HV),36,36,Female,2016,,1663,34,5,3
15808689,EMR,Dell Monitor?E2216HV),36,12,Female,2014,,1505,23,1,3
15720702,EMR,Dell Monitor?E2216HV),36,24,Male,2015,,1333,26,5,0
15665077,EMR-M,Dell Monitor?E2216HV),36,0,Female,2016,,1204,57,0,0
15763612,EUR,Chromebook 13,12,0,Male,2014,,1678,89,1,0
15596493,SAR,Chromebook 14,12,24,Female,2015,,1615,34,1,2
15704483,WPR,Dell Monitor?E2216HV),36,0,Male,2014,,1505,56,2,0
15598846,SAR,Elitebook 1030,12,12,Female,2015,,1496,35,3,3
15629244,SEAR,Elitebook 1040,12,36,Male,2014,,1484,45,3,0
15765537,WPR,Dell Monitor?E2216HV),36,12,Male,2015,,1437,26,3,2
15729975,AFR,Dell Monitor?E2216HV),36,36,Female,2016,,1536,25,2,2
15682773,SEAR,Inspiron 14 3421    ,12,12,Female,2014,,1278,26,2,2
15688007,WPR,Dell Monitor?E2216HV),36,48,Male,2015,,1425,23,3,0
15574331,EMR-M,Latitude 15 3000 series 3550  ,12,36,Female,2014,,1321,45,3,2
15645572,EMR,Latitude 3180,12,0,Female,2015,,1286,55,4,1
15742854,EMR-M,Latitude 3560  ,12,24,Female,2017,,1690,54,4,1
15575417,EMR-M,Latitude 5480,12,0,Male,2018,,1550,45,5,2
15796721,SEAR,Latitude 5490,12,36,Male,2015,,1596,34,4,1
15734942,SAR,Dell Monitor?E2216HV),36,48,Female,2018,,1337,67,3,0
15664772,EMR-M,Latitude D520,12,0,Male,2015,,1662,32,1,1
15576683,AMR-S,Alienware 15,12,24,Female,2017,,1950,26,5,0
15612108,AMR-N,Alienware 17,12,36,Male,2018,,1750,30,0,2
15761132,AMR-S,Dell Monitor?E2216HV),36,12,Male,2014,,1622,36,0,0
15645511,EMR,Dell KB216 Wired Multimedia USB Keyboard,12,0,Male,2015,,1669,37,2,3
15609824,EMR,Dell KB216 Wired Multimedia USB Keyboard,12,0,Female,2018,,1517,38,5,2
15640268,EMR-M,Dell MS 116 Wired Optical Mouse,36,0,Male,2015,,1662,34,2,2
15691104,SAR,Dell MS 116 Wired Optical Mouse,12,24,Female,2017,,1418,35,3,1
15714567,WPR,Dell Dual Video USB 3.0 Docking Station - D1000,12,24,Female,2018,,1225,36,3,0
15777826,SAR,Dell USB 3.0 Docking Station - D3100,12,12,Male,2014,,1405,37,1,0
