Customer Id,Location,Product Type,Product Warranty(months),Extended Warranty Service,Gender,Year of Purchase,,price in dollars,Age,service done in warranty period,service done outside warranty period
15668445,SEAR,Dell KB216 Wired Multimedia USB Keyboard,12,0,Male,2017,,1288,26,2,0
15613141,SEAR,Latitude 3440 ,12,48,Female,2016,,1610,27,4,3
15623644,AMR-S,Chromebook 13,12,0,Male,2014,,1235,28,0,1
15683403,WPR,Chromebook 14,12,24,Male,2015,,1376,27,0,3
15769005,AMR-N,Elitebook 1030,12,12,Male,2014,,1537,26,0,3
15746326,AMR-S,Elitebook 1040,12,36,Male,2015,,1318,37,3,0
15694409,EMR-M,Inspiron 14 3421    ,12,12,Female,2015,,1584,38,2,3
15683841,SAR,Latitude 15 3000 series 3550  ,12,36,Male,2014,,1368,34,5,0
15789095,WPR,Latitude 3180,12,0,Male,2015,,1636,35,2,0
15719958,SAR,Latitude 3560  ,12,24,Male,2017,,1662,36,1,1
15689514,SEAR,Latitude 5480,12,0,Male,2016,,1249,37,4,0
15621353,WPR,Latitude 5490,12,36,Female,2014,,1293,26,2,0
15745843,EMR,Latitude D520,12,0,Female,2017,,1453,27,2,1
15749177,EMR,Alienware 15,12,0,Male,2015,,1200,22,1,0
15723006,SAR,Alienware 17,12,36,Male,2014,,1400,24,1,2
15574004,SEAR,Opitplex 320,36,0,Female,2014,,1298,26,4,1
15587233,WPR,Optilex 750,36,36,Male,2018,,1375,28,2,0
15808228,AFR,Optiplex 210L,36,24,Female,2014,,1361,26,1,3
15682834,SEAR,Optiplex 270,36,24,Female,2017,,1498,27,2,3
15571752,WPR,Optiplex 270,36,12,Female,2016,,1436,28,3,3
15743067,EMR-M,Optilex 750,36,24,Male,2016,,1551,29,3,2
15714466,EMR,Optiplex 210L,36,24,Female,2016,,1352,21,0,1
15617982,EMR-M,Dell Km117 Wireless Keyboard Mouse,36,24,Female,2017,,1478,22,0,0
15674526,AMR-S,Dell MS111,24,36,Male,2014,,1409,23,2,2
15684196,WPR,Vostro 1510,12,36,Female,2017,,1412,24,2,1
15727281,AMR-N,Vostro 1510,12,48,Female,2014,,1502,22,1,3
15787835,AMR-S,Dell Km117 Wireless Keyboard Mouse,12,24,Female,2015,,1327,25,0,2
15730540,EMR,Dell PowerEdge T430 Tower Server,36,36,Male,2015,,1584,26,0,0
15646276,AMR-N,Dell R530 Intel Xeon E5-2620v4 Server,36,12,Female,2014,,1642,27,5,0
15582180,AMR-S,Dell R530 Intel Xeon E5-2620v4 Server,36,24,Male,2015,,1690,28,2,2
15697095,AFR,Dell R530 Intel Xeon E5-2620v4 Server,36,12,Male,2014,,1510,29,3,2
15748797,SAR,Xps 15,12,24,Female,2017,,1415,31,1,1
15594404,WPR,Dell 22 Monitor - P2219H,36,12,Male,2017,,1402,40,0,1
15628947,SAR,Chromebook 14,12,24,Female,2014,,1565,31,1,2
15775546,SEAR,Dell 22 Monitor - P2219H,36,24,Female,2018,,220,39,3,3
15592979,WPR,Dell 22 Monitor - P2219H,36,24,Female,2018,,220,48,2,2
15619029,AFR,Dell R530 Intel Xeon E5-2620v4 Server,36,24,Female,2017,,1289,35,1,2
15613282,SEAR,Dell R530 Intel Xeon E5-2620v4 Server,36,0,Male,2016,,1678,38,0,1
15721487,SAR,Dell Monitor?E2216HV),36,0,Female,2016,,1424,40,3,3
15797276,WPR,Dell PowerEdge R440 Rack Server,36,24,Female,2016,,1540,38,3,0
15612494,AMR-S,Vostro 1540 ,24,12,Female,2017,,1429,50,4,2
15629617,EMR,Dell R530 Intel Xeon E5-2620v4 Server,36,12,Male,2015,,1496,45,1,2
15600821,EMR-M,Alienware 15,12,24,Male,2014,,1700,27,3,0
15579062,EUR,Dell R530 Intel Xeon E5-2620v4 Server,36,36,Male,2015,,1397,28,1,2
15814268,SAR,Dell PowerEdge T30 Server,36,48,Female,2014,,1229,37,5,0
15710164,SEAR,Alienware 17,12,36,Female,2017,,1640,25,0,1
15693904,WPR,Dell PowerEdge T30 Server,36,12,Female,2018,,1282,39,1,1
15837324,AFR,Dell PowerEdge T30 Server,36,0,Male,2014,,1463,31,5,3
15797733,EUR,Opitplex 320,36,0,Male,2015,,1292,34,0,2
15685150,SAR,Dell MS 116 Wired Optical Mouse,12,0,Male,2015,,1684,29,1,2
15667651,WPR,Dell Dual Video USB 3.0 Docking Station - D1000,12,24,Female,2017,,1315,29,3,3
15774166,SAR,Dell MS 116 Wired Optical Mouse,12,24,Female,2014,,1649,29,5,2
15649280,SEAR,Dell KB216 Wired Multimedia USB Keyboard,12,0,Female,2015,,1699,30,5,3
15705657,WPR,Dell KB216 Wired Multimedia USB Keyboard,12,0,Female,2015,,1466,31,3,2
15753969,EMR-M,Dell MS 116 Wired Optical Mouse,36,0,Male,2014,,1635,32,0,2
15794874,SAR,Dell MS 116 Wired Optical Mouse,12,24,Male,2014,,1410,32,4,0
15589221,EMR-M,Dell Dual Video USB 3.0 Docking Station - D1000,12,24,Male,2016,,1454,32,5,3
15596671,AMR-S,Dell USB 3.0 Docking Station - D3100,12,12,Female,2016,,1332,31,2,2
15583668,WPR,Dell KB216 Wired Multimedia USB Keyboard,12,0,Female,2017,,1288,30,3,0
15794560,AMR-S,Latitude 3440 ,12,48,Male,2015,,1643,30,4,2
15626485,EMR,Dell R530 Intel Xeon E5-2620v4 Server,36,36,Female,2014,,1711,31,3,1
15703143,EMR,Latitude 3180,12,12,Female,2017,,1244,29,4,1
15809772,EMR-M,Dell R530 Intel Xeon E5-2620v4 Server,36,24,Male,2018,,1501,28,3,1
15585282,SAR,Chromebook 13,12,0,Male,2018,,1428,27,2,3
15714993,WPR,Chromebook 14,12,24,Female,2015,,1601,20,2,2
15646615,SEAR,Elitebook 1030,12,12,Male,2015,,1202,33,2,1
15742632,WPR,Elitebook 1040,12,36,Female,2017,,1512,34,5,3
15574068,AFR,Dell R530 Intel Xeon E5-2620v4 Server,36,12,Male,2014,,1627,35,5,1
15796334,SAR,Inspiron 14 3421    ,12,12,Male,2018,,1544,32,1,1
15796179,AMR-S,Latitude 15 3000 series 3550  ,12,36,Male,2014,,1329,22,5,3
15598751,EMR,Latitude 3180,12,0,Female,2015,,1261,26,3,1
15703019,EMR-M,Latitude 3560  ,12,24,Female,2017,,1552,29,2,0
15646302,EUR,Latitude 5480,12,0,Female,2014,,1632,20,3,2
15680855,SAR,Latitude 5490,12,36,Male,2015,,1667,30,2,3
15585367,WPR,Latitude D520,12,0,Female,2014,,1688,27,3,1
15726556,EMR-M,Alienware 15,12,24,Female,2015,,1800,23,3,1
15774882,SAR,Alienware 17,12,36,Female,2016,,1440,23,4,2
15714227,WPR,Dell R530 Intel Xeon E5-2620v4 Server,36,12,Female,2017,,1219,40,0,1
15608653,SAR,Dell KB216 Wired Multimedia USB Keyboard,12,0,Female,2015,,1549,23,3,1
15784280,EUR,Dell KB216 Wired Multimedia USB Keyboard,12,0,Male,2014,,1675,45,3,2
15789546,SEAR,Dell MS 116 Wired Optical Mouse,36,0,Male,2015,,1408,34,4,2
15590320,SEAR,Dell R530 Intel Xeon E5-2620v4 Server,36,36,Male,2017,,1710,56,1,3
15678385,AFR,Dell MS 116 Wired Optical Mouse,12,24,Male,2016,,1590,23,3,2
15571778,WPR,Dell Dual Video USB 3.0 Docking Station - D1000,12,24,Female,2014,,1558,34,5,1
15657085,EMR-M,Dell PowerEdge R440 Rack Server,36,0,Male,2015,,1531,31,3,3
15640627,EUR,Vostro 1540 ,24,36,Male,2017,,1446,26,2,2
15566211,WPR,Dell R530 Intel Xeon E5-2620v4 Server,36,36,Female,2018,,1400,57,1,2
15669293,EMR,Dell R530 Intel Xeon E5-2620v4 Server,36,12,Male,2018,,1274,89,1,1
15595067,WPR,Dell MS111,24,36,Female,2015,,1419,34,5,1
15753566,EMR-M,Dell R530 Intel Xeon E5-2620v4 Server,36,48,Female,2014,,1641,56,0,2
15650391,EUR,Vostro 1510,12,36,Female,2017,,1492,35,5,3
15681843,SEAR,Vostro 1510,12,48,Female,2018,,1486,45,5,2
15814846,SEAR,Dell Km117 Wireless Keyboard Mouse,12,24,Male,2014,,1451,26,1,3
15670374,AFR,Dell PowerEdge T430 Tower Server,36,36,Female,2015,,1348,45,0,1
15700223,EUR,Dell R530 Intel Xeon E5-2620v4 Server,36,24,Male,2014,,1799,46,2,2
15729956,SEAR,Dell R530 Intel Xeon E5-2620v4 Server,36,12,Female,2015,,1744,47,2,0
15594862,SEAR,Xps 15,12,24,Male,2014,,1432,37,4,2
15598782,AFR,Dell 22 Monitor - P2219H,36,0,Female,2016,,1323,53,0,2
15745080,WPR,Dell Dual Video USB 3.0 Docking Station - D1000,12,12,Male,2016,,1317,36,2,2
15703399,EMR-M,Dell USB 3.0 Docking Station - D3100,12,0,Female,2017,,1552,35,2,3
15732175,EUR,Dell KB216 Wired Multimedia USB Keyboard,12,12,Male,2015,,1499,39,5,3
15630725,SAR,Dell R530 Intel Xeon E5-2620v4 Server,36,24,Female,2014,,1336,40,5,3
15640260,SAR,Dell R530 Intel Xeon E5-2620v4 Server,36,12,Male,2015,,1421,47,4,1
15716822,EMR-M,Dell MS 116 Wired Optical Mouse,36,36,Male,2017,,1525,50,3,0
15583748,EUR,Dell MS 116 Wired Optical Mouse,36,0,Male,2016,,1355,51,3,3
15605968,SAR,Dell MS 116 Wired Optical Mouse,36,0,Male,2014,,1675,52,5,0
15790683,SAR,Dell R530 Intel Xeon E5-2620v4 Server,36,0,Male,2015,,1639,53,3,0
15607713,WPR,Dell MS111,24,12,Female,2017,,1605,29,4,0
15700212,SAR,Dell MS 116 Wired Optical Mouse,36,12,Female,2018,,1664,31,5,0
15626710,EUR,Dell MS 116 Wired Optical Mouse,36,12,Female,2015,,1346,30,4,2
15716491,SEAR,Dell KB216 Wired Multimedia USB Keyboard,12,0,Female,2014,,1634,31,5,0
15625824,SEAR,Dell MS111,24,24,Male,2017,,1374,32,4,3
15617705,AFR,Dell R530 Intel Xeon E5-2620v4 Server,36,36,Female,2018,,1796,34,4,3
15761976,WPR,Dell Km117 Wireless Keyboard Mouse,12,0,Female,2014,,1358,35,4,3
15634891,EMR-M,Dell Km117 Wireless Keyboard Mouse,12,0,Female,2015,,1537,38,3,2
15744517,EUR,15 r inspiron ,36,48,Male,2015,,1450,40,1,0
15686963,SAR,Latitude 3440 ,12,48,Female,2014,,1406,55,4,1
15580845,WPR,Dell KB216 Wired Multimedia USB Keyboard,12,0,Male,2014,,1562,50,4,1
15677049,SEAR,15 r inspiron ,12,24,Female,2018,,1603,45,1,1
15583595,EUR,Chromebook 14,12,24,Female,2015,,1583,59,1,0
15590146,AFR,Alienware 17,12,12,Female,2017,,1645,20,4,3
15801548,AFR,Alienware 17,12,0,Male,2018,,1750,24,3,2
15660833,AFR,Alienware 17,12,24,Male,2018,,1750,22,1,1
15762277,AMR-N,Alienware 17,12,24,Female,2017,,1645,26,4,2
15791302,AMR-N,Alienware 17,12,0,Male,2014,,1431,28,4,1
15798975,AMR-N,Alienware 17,12,12,Female,2015,,1525,24,0,0
15599956,AMR-N,Alienware 17,12,0,Female,2018,,1750,25,0,0
15577274,AMR-S,Alienware 17,12,24,Female,2017,,1645,27,4,0
15586974,AMR-S,Alienware 17,12,12,Male,2018,,1750,24,3,1
15729040,AMR-S,Alienware 17,12,0,Female,2018,,1750,29,4,2
15788676,AMR-S,Alienware 17,12,12,Male,2016,,1455,20,3,3
15602497,AMR-S,Alienware 17,12,0,Male,2017,,1645,29,1,0
15701333,EMR,Alienware 17,12,12,Male,2016,,1480,29,3,1
15701333,EMR,Alienware 17,12,24,Male,2016,,1490,23,4,0
15701333,EMR,Alienware 17,12,36,Female,2018,,1750,23,2,1
15701333,EMR,Alienware 17,12,0,Male,2018,,1750,20,2,2
15701333,EMR,Alienware 17,12,24,Female,2018,,1750,29,0,0
15591130,EMR-M,Alienware 17,12,24,Male,2016,,1460,24,2,3
15591130,EMR-M,Alienware 17,12,12,Male,2017,,1645,21,5,2
15591130,EMR-M,Alienware 17,12,24,Male,2018,,1750,20,0,1
15591130,EMR-M,Alienware 17,12,12,Female,2018,,1750,22,2,0
15781210,EUR,Alienware 17,12,12,Male,2016,,1450,23,1,2
15715031,EUR,Alienware 17,12,24,Male,2017,,1645,21,4,0
15589660,EUR,Alienware 17,12,24,Female,2018,,1750,29,3,3
15769818,EUR,Alienware 17,12,36,Female,2018,,1750,27,5,2
15614818,SAR,Alienware 17,12,12,Male,2018,,1750,21,3,0
15794014,SAR,Alienware 17,12,24,Female,2018,,1750,24,0,3
15732448,SAR,Alienware 17,12,12,Female,2018,,1750,24,4,3
15723411,SAR,Alienware 17,12,24,Male,2018,,1750,24,2,2
15797686,WPR,Alienware 17,12,12,Female,2018,,1750,26,0,2
15605950,AFR,Alienware 15,12,0,Male,2018,,1900,27,2,2
15812497,AFR,Alienware 15,12,12,Male,2018,,1900,29,5,2
15690678,AFR,Alienware 15,12,12,Female,2018,,1900,26,4,3
15747677,AMR-N,Alienware 15,12,0,Female,2018,,1500,26,1,1
15618926,AMR-N,Alienware 15,12,12,Male,2017,,1450,24,4,1
15673908,AMR-N,Alienware 15,12,24,Male,2018,,1500,22,2,3
15727944,AMR-S,Alienware 15,12,0,Male,2016,,1900,28,5,3
15807294,AMR-S,Alienware 15,12,12,Male,2018,,2000,25,4,0
15618581,AMR-S,Alienware 15,12,12,Male,2018,,2000,26,0,3
15599552,EMR,Alienware 15,12,12,Female,2016,,1340,26,1,1
15668893,EMR,Alienware 15,12,24,Male,2017,,1360,29,0,2
15722902,EMR,Alienware 15,12,24,Male,2018,,1400,20,4,1
15584364,EMR,Alienware 15,12,12,Female,2018,,1400,22,4,2
15568106,EMR-M,Alienware 15,12,12,Male,2018,,2000,29,0,2
15779481,EMR-M,Alienware 15,12,12,Male,2018,,2000,22,5,2
15709994,EUR,Alienware 15,12,12,Male,2016,,1900,25,5,1
15772777,EUR,Alienware 15,12,24,Male,2018,,2200,29,0,2
15706815,EUR,Alienware 15,12,36,Female,2018,,2200,24,2,3
15618018,EUR,Alienware 15,12,36,Male,2018,,2200,23,2,0
15671032,SAR,Alienware 15,12,12,Male,2017,,1900,21,0,3
15634281,SAR,Alienware 15,12,12,Male,2018,,1950,20,3,1
15766374,SAR,Alienware 15,12,12,Male,2018,,1950,24,2,2
15600991,SEAR,Alienware 15,12,12,Male,2017,,1850,27,5,1
15777576,SEAR,Alienware 15,12,36,Male,2018,,1900,24,5,1
15742613,SEAR,Alienware 15,12,12,Female,2016,,1800,27,3,1
15649523,SEAR,Alienware 15,12,24,Female,2018,,1900,21,4,3
15683124,WPR,Alienware 15,12,0,Male,2017,,1825,27,1,1
15670823,WPR,Alienware 15,12,12,Male,2017,,1825,26,0,2
15651063,WPR,Alienware 15,12,12,Male,2018,,1900,24,3,0
15618314,WPR,Alienware 15,12,36,Female,2018,,1900,30,4,0
15607133,AFR,Dell 22 Monitor - P2219H,36,12,Male,2017,,250,59,5,3
15615012,AFR,Dell 22 Monitor - P2219H,36,12,Male,2018,,225,39,5,2
15725141,AFR,Dell 22 Monitor - P2219H,36,24,Female,2018,,225,52,0,1
15623560,AFR,Dell 22 Monitor - P2219H,36,24,Female,2018,,225,58,1,0
15693018,AMR-N,Dell 22 Monitor - P2219H,36,12,Female,2016,,175,55,0,3
15636756,AMR-N,Dell 22 Monitor - P2219H,36,0,Male,2018,,125,51,3,3
15647474,AMR-N,Dell 22 Monitor - P2219H,36,12,Female,2018,,125,39,2,2
15585047,AMR-S,Dell 22 Monitor - P2219H,36,12,Female,2017,,140,57,2,3
15743976,AMR-S,Dell 22 Monitor - P2219H,36,36,Male,2018,,130,59,1,3
15793881,AMR-S,Dell 22 Monitor - P2219H,36,24,Female,2018,,130,41,1,3
15576517,AMR-S,Dell 22 Monitor - P2219H,36,0,Female,2017,,140,55,3,1
15631072,AMR-S,Dell 22 Monitor - P2219H,36,12,Male,2018,,130,40,0,1
15730394,EMR,Dell 22 Monitor - P2219H,36,12,Male,2017,,150,48,3,0
15631460,EMR,Dell 22 Monitor - P2219H,36,12,Female,2018,,125,55,4,1
15692002,EMR,Dell 22 Monitor - P2219H,36,36,Male,2018,,125,43,0,3
15595282,EMR,Dell 22 Monitor - P2219H,36,0,Female,2015,,200,41,5,2
15789548,EMR,Dell 22 Monitor - P2219H,36,12,Male,2014,,250,52,3,3
15730394,EMR,Dell 22 Monitor - P2219H,36,24,Female,2015,,200,59,2,1
15590993,EMR-M,Dell 22 Monitor - P2219H,36,0,Male,2017,,250,59,4,3
15692002,EMR-M,Dell 22 Monitor - P2219H,36,24,Male,2017,,250,39,4,0
15631460,EMR-M,Dell 22 Monitor - P2219H,36,12,Female,2018,,100,59,3,2
15595282,EMR-M,Dell 22 Monitor - P2219H,36,0,Female,2018,,100,40,3,3
15789548,EMR-M,Dell 22 Monitor - P2219H,36,12,Male,2018,,100,54,3,1
15576676,EUR,Dell 22 Monitor - P2219H,36,12,Female,2018,,100,48,1,3
15711378,EUR,Dell 22 Monitor - P2219H,36,24,Male,2018,,100,58,3,1
15611325,SAR,Dell 22 Monitor - P2219H,36,12,Male,2017,,225,37,5,1
15765520,SAR,Dell 22 Monitor - P2219H,36,12,Female,2018,,200,39,2,0
15647842,SAR,Dell 22 Monitor - P2219H,36,24,Male,2018,,200,41,4,1
15719309,SEAR,Dell 22 Monitor - P2219H,36,12,Male,2018,,225,39,2,2
15745307,WPR,Dell 22 Monitor - P2219H,36,0,Female,2018,,250,46,5,0
15754796,WPR,Dell 22 Monitor - P2219H,36,0,Female,2018,,250,35,3,2
15714080,WPR,Dell PowerEdge R440 Rack Server,36,12,Male,2016,,1450,42,1,2
15751158,WPR,Dell PowerEdge R440 Rack Server,36,12,Female,2017,,1500,33,5,3
15648721,WPR,Dell PowerEdge R440 Rack Server,36,0,Female,2017,,1500,43,1,3
15776231,WPR,Dell PowerEdge R440 Rack Server,36,0,Male,2018,,1600,25,4,2
15593470,WPR,Dell PowerEdge R440 Rack Server,36,12,Female,2018,,1600,31,0,1
15695129,WPR,Dell PowerEdge R440 Rack Server,36,24,Male,2018,,1600,34,1,1
15801466,AMR-N,Dell PowerEdge R440 Rack Server,36,12,Female,2017,,1430,43,0,3
15750248,AMR-N,Dell PowerEdge R440 Rack Server,36,12,Male,2017,,1430,40,2,3
15758726,AMR-N,Dell PowerEdge R440 Rack Server,36,0,Male,2018,,1440,35,5,0
15781553,AMR-N,Dell PowerEdge R440 Rack Server,36,0,Female,2018,,1440,33,4,3
15649121,AMR-N,Dell PowerEdge R440 Rack Server,36,12,Male,2018,,1440,27,0,1
15674811,AMR-S,Dell PowerEdge R440 Rack Server,36,12,Female,2017,,1472,33,5,2
15646037,AMR-S,Dell PowerEdge R440 Rack Server,36,24,Female,2017,,1472,25,1,1
15722578,AMR-S,Dell PowerEdge R440 Rack Server,36,0,Male,2018,,1480,29,3,2
15665695,AMR-S,Dell PowerEdge R440 Rack Server,36,12,Female,2018,,1480,33,3,3
15811762,EMR,Dell PowerEdge R440 Rack Server,36,24,Female,2016,,1490,25,4,0
15770309,EMR,Dell PowerEdge R440 Rack Server,36,36,Male,2016,,1490,25,0,0
15777797,EMR,Dell PowerEdge R440 Rack Server,36,0,Male,2017,,1530,32,0,3
15662955,EMR,Dell PowerEdge R440 Rack Server,36,12,Female,2018,,1580,27,5,2
15783955,EMR,Dell PowerEdge R440 Rack Server,36,12,Female,2018,,1580,29,5,3
15804516,EMR-M,Dell PowerEdge R440 Rack Server,36,12,Male,2016,,1595,33,4,1
15681758,EMR-M,Dell PowerEdge R440 Rack Server,36,0,Female,2017,,1598,26,5,1
15630321,EMR-M,Dell PowerEdge R440 Rack Server,36,12,Male,2018,,1625,26,4,2
15588248,EMR-M,Dell PowerEdge R440 Rack Server,36,24,Female,2018,,1625,27,0,0
15634950,EUR,Dell PowerEdge R440 Rack Server,36,24,Male,2017,,1450,27,2,1
15781465,EUR,Dell PowerEdge R440 Rack Server,36,24,Female,2018,,1550,31,2,2
15685372,EUR,Dell PowerEdge R440 Rack Server,36,0,Male,2018,,1550,34,0,3
15745827,EUR,Dell PowerEdge R440 Rack Server,36,12,Female,2018,,1550,36,5,1
15586310,SAR,Dell PowerEdge R440 Rack Server,36,36,Male,2017,,1500,41,5,1
15678626,SAR,Dell PowerEdge R440 Rack Server,36,0,Female,2018,,1525,34,0,3
15571550,SAR,Dell PowerEdge R440 Rack Server,36,12,Male,2018,,1525,36,0,0
15754177,SEAR,Dell PowerEdge R440 Rack Server,36,12,Female,2017,,1500,29,3,3
15683544,SEAR,Dell PowerEdge R440 Rack Server,36,12,Male,2017,,1500,32,4,2
15708048,SEAR,Dell PowerEdge R440 Rack Server,36,0,Female,2018,,1505,42,3,1
15701109,SEAR,Dell PowerEdge R440 Rack Server,36,24,Male,2018,,1505,26,3,2
15651533,AFR,Dell PowerEdge T30 Server,36,12,Female,2017,,1679,29,5,3
15777904,AFR,Dell PowerEdge T30 Server,36,24,Male,2017,,1289,40,0,2
15655574,AFR,Dell PowerEdge T30 Server,36,36,Male,2015,,1450,31,1,3
15569423,AFR,Dell PowerEdge T30 Server,36,12,Female,2018,,1223,32,0,1
15718106,AFR,Dell PowerEdge T30 Server,36,24,Male,2018,,1549,25,1,1
15651533,AFR,Dell PowerEdge T30 Server,36,36,Female,2018,,1539,31,4,0
15654851,AMR-N,Dell PowerEdge T30 Server,36,12,Female,2017,,1354,30,0,0
15741429,AMR-N,Dell PowerEdge T30 Server,36,0,Female,2016,,1421,37,4,1
15682356,AMR-N,Dell PowerEdge T30 Server,36,24,Female,2016,,1550,34,0,3
15806447,AMR-N,Dell PowerEdge T30 Server,36,36,Male,2018,,1488,32,4,0
15800229,AMR-N,Dell PowerEdge T30 Server,36,12,Female,2017,,1533,26,0,2
15775082,AMR-S,Dell PowerEdge T30 Server,36,12,Female,2015,,1296,40,0,3
15579706,AMR-S,Dell PowerEdge T30 Server,36,0,Male,2016,,1462,28,0,3
15718247,AMR-S,Dell PowerEdge T30 Server,36,24,Female,2018,,1267,27,1,2
15755722,AMR-S,Dell PowerEdge T30 Server,36,36,Male,2018,,1485,30,4,1
15582259,AMR-S,Dell PowerEdge T30 Server,36,0,Female,2018,,1374,38,2,1
15586880,EMR,Dell PowerEdge T30 Server,36,12,Female,2016,,1582,32,3,2
15713854,EMR,Dell PowerEdge T30 Server,36,24,Male,2017,,1365,38,0,0
15780835,EMR,Dell PowerEdge T30 Server,36,12,Female,2018,,1402,36,3,1
15675896,EMR,Dell PowerEdge T30 Server,36,36,Male,2017,,1345,29,1,0
15658459,EMR,Dell PowerEdge T30 Server,36,24,Male,2018,,1343,27,3,1
15658057,EMR,Dell PowerEdge T30 Server,36,12,Female,2015,,1227,30,5,2
15569178,EMR-M,Dell PowerEdge T30 Server,36,12,Female,2016,,1445,36,3,1
15731478,EMR-M,Dell PowerEdge T30 Server,36,12,Male,2016,,1356,25,1,2
15811236,EMR-M,Dell PowerEdge T30 Server,36,24,Female,2017,,1658,30,0,0
15746749,EMR-M,Dell PowerEdge T30 Server,36,24,Male,2018,,1205,40,2,2
15662758,EMR-M,Dell PowerEdge T30 Server,36,0,Female,2018,,1530,32,0,0
15709387,EMR-M,Dell PowerEdge T30 Server,36,12,Male,2018,,1355,39,0,3
15713826,EUR,Dell PowerEdge T30 Server,36,1224,Female,2018,,1273,27,2,3
15570205,EUR,Dell PowerEdge T30 Server,36,36,Female,2017,,1551,27,4,3
15589348,EUR,Dell PowerEdge T30 Server,36,36,Female,2017,,1584,32,0,2
15804610,EUR,Dell PowerEdge T30 Server,36,24,Female,2015,,1256,27,1,0
15700854,EUR,Dell PowerEdge T30 Server,36,24,Male,2016,,1544,28,0,1
15758836,EUR,Dell PowerEdge T30 Server,36,12,Female,2016,,1617,27,3,0
15772933,SAR,Dell PowerEdge T30 Server,36,12,Female,2017,,1257,35,4,1
15809006,SAR,Dell PowerEdge T30 Server,36,24,Male,2018,,1259,26,4,3
15689612,SAR,Dell PowerEdge T30 Server,36,12,Female,2018,,1581,40,5,3
15704250,SEAR,Dell PowerEdge T30 Server,36,12,Female,2018,,1384,32,2,0
15700255,SEAR,Dell PowerEdge T30 Server,36,0,Male,2018,,1515,37,0,1
15669410,SEAR,Dell PowerEdge T30 Server,36,12,Female,2017,,1206,32,2,0
15807595,SEAR,Dell PowerEdge T30 Server,36,24,Male,2016,,1558,25,5,2
15664523,SEAR,Dell PowerEdge T30 Server,36,12,Female,2018,,1293,34,3,0
15605279,WPR,Dell PowerEdge T30 Server,36,24,Male,2017,,1551,40,3,1
15713644,WPR,Dell PowerEdge T30 Server,36,24,Female,2018,,1586,39,3,0
15750466,WPR,Dell PowerEdge T30 Server,36,24,Male,2016,,1295,38,2,0
15772892,AFR,Dell PowerEdge R440 Rack Server,36,36,Female,2014,,1300,26,3,0
15713843,AFR,Dell PowerEdge R440 Rack Server,36,0,Male,2015,,1325,35,1,3
15567993,AFR,Dell PowerEdge R440 Rack Server,36,0,Male,2016,,1350,34,4,2
15612771,AFR,Dell PowerEdge R440 Rack Server,36,12,Male,2017,,1375,34,5,0
15788483,AFR,Dell PowerEdge R440 Rack Server,36,12,Female,2017,,1375,25,4,3
15732832,AFR,Dell PowerEdge R440 Rack Server,36,24,Female,2017,,1375,26,1,1
15744983,AFR,Dell PowerEdge R440 Rack Server,36,0,Female,2018,,1380,40,3,1
